Date,Location,18-24,25-44,45-64,65+,U18,Female,Male,Transgender,DNot SpecifiedA,DSH,DSH ,SA Only,SA/DSH,SI Only,SI/DSH,SI/SA,SI/SA/DSH,Crime,Recorded Crimes,Month,Unemploy.Gender,Unemploy.u25,Unemploy.25+,Unemploy.allages,Gender,Age,Category,Rate
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, CrimiNot Specifiedl damage (not arson),24049,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Litter offences,175,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Public order and other social code offences,33269,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Disorderly conduct,25505,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Trespass offences,2741,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Liquor licensing offences,1081,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Prostitution offences,56,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Regulated betting/money collection/trading offences,289,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Social code offences (n.e.c.),3597,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Offences against government justice procedures and organisation of crime,11440,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Offences against government and its agents,283,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Organisation of crime and conspiracy to commit crime,10,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Perverting the course of justice,59,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Kerry,4,9,1,1,3,14,4,0,2,0,0,1,1,8,4,1,1, Offences while in custody breach of court orders,11088,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Homicide offences,83,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Murder,30,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Manslaughter,6,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Infanticide,0,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Dangerous driving leading to death,47,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Sexual offences,2283,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Rape of a male or female,518,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Defilement of a boy or girl less than  years old,127,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Sexual offence involving mentally impaired person,23,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Aggravated sexual assault,9,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Sexual assault (not aggravated),1395,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Other sexual offences,211,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Attempts/threats to murder assaults harassments and related offences,16877,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Murder-attempt,13,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Murder-threat,586,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Harassment and related offences,1501,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Assault causing harm poisoning,3510,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Other assault,11267,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Dangerous or negligent acts,7117,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Dangerous driving causing serious bodily harm,12,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Driving/in charge of a vehicle while over legal alcohol limit,6417,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Driving/in charge of a vehicle under the influence of drugs,220,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Endangerment with potential for serious harm/death,97,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Abandoning a child child neglect and cruelty,167,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Unseaworthy/dangerous use of boat or ship,7,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, False alarm/interference with aircraft or air transport facilities,2,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Endangering traffic offences,195,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, KidNot Specifiedpping and related offences,153,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, False imprisonment,95,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Abduction of person under  years of age,29,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Human trafficking offences,29,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Robbery extortion and hijacking offences,2574,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Robbery of an establishment or institution,928,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Robbery of cash or goods in transit,18,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Robbery from the person,1478,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Blackmail or extortion,54,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Carjacking hijacking/unlawful seizure of aircraft/vessel,96,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Burglary and related offences,26301,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Aggravated burglary,270,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Burglary (not aggravated),25435,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Possession of an article (with intent to burgle steal demand),596,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Theft and related offences,75732,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Theft/taking of vehicle and related offences,6455,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Theft from person,5369,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Theft from shop,22654,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Other thefts handling stolen property,41254,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Fraud deception and related offences,5781,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Controlled drug offences,15050,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Importation of drugs,19,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Cultivation or manufacture of drugs,240,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Possession of drugs for sale or supply,3366,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Possession of drugs for persoNot Specifiedl use,10931,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Other drug offences,494,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Weapons and Explosives Offences,2373,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Explosives chemical weapons offences,29,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Discharging a firearm,150,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Possession of a firearm,207,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Offensive weapons offences (n.e.c.),1895,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Fireworks offences,92,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Damage to property and to the environment,25946,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Arson,1722,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, CrimiNot Specifiedl damage (not arson),24049,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Litter offences,175,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Public order and other social code offences,33269,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Disorderly conduct,25505,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Trespass offences,2741,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Liquor licensing offences,1081,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Prostitution offences,56,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Regulated betting/money collection/trading offences,289,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Social code offences (n.e.c.),3597,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Offences against government justice procedures and organisation of crime,11440,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Offences against government and its agents,283,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Organisation of crime and conspiracy to commit crime,10,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Perverting the course of justice,59,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Limerick,156,198,59,7,76,278,218,0,105,23,0,14,7,152,62,75,58, Offences while in custody breach of court orders,11088,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Homicide offences,83,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Murder,30,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Manslaughter,6,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Infanticide,0,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Dangerous driving leading to death,47,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Sexual offences,2283,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Rape of a male or female,518,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Defilement of a boy or girl less than  years old,127,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Sexual offence involving mentally impaired person,23,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Aggravated sexual assault,9,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Sexual assault (not aggravated),1395,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Other sexual offences,211,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Attempts/threats to murder assaults harassments and related offences,16877,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Murder-attempt,13,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Murder-threat,586,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Harassment and related offences,1501,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Assault causing harm poisoning,3510,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Other assault,11267,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Dangerous or negligent acts,7117,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Dangerous driving causing serious bodily harm,12,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Driving/in charge of a vehicle while over legal alcohol limit,6417,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Driving/in charge of a vehicle under the influence of drugs,220,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Endangerment with potential for serious harm/death,97,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Abandoning a child child neglect and cruelty,167,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Unseaworthy/dangerous use of boat or ship,7,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, False alarm/interference with aircraft or air transport facilities,2,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Endangering traffic offences,195,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, KidNot Specifiedpping and related offences,153,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, False imprisonment,95,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Abduction of person under  years of age,29,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Human trafficking offences,29,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Robbery extortion and hijacking offences,2574,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Robbery of an establishment or institution,928,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Robbery of cash or goods in transit,18,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Robbery from the person,1478,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Blackmail or extortion,54,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Carjacking hijacking/unlawful seizure of aircraft/vessel,96,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Burglary and related offences,26301,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Aggravated burglary,270,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Burglary (not aggravated),25435,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Possession of an article (with intent to burgle steal demand),596,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Theft and related offences,75732,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Theft/taking of vehicle and related offences,6455,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Theft from person,5369,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Theft from shop,22654,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Other thefts handling stolen property,41254,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Fraud deception and related offences,5781,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Controlled drug offences,15050,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Importation of drugs,19,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Cultivation or manufacture of drugs,240,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Possession of drugs for sale or supply,3366,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Possession of drugs for persoNot Specifiedl use,10931,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Other drug offences,494,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2015,Lucan,377,490,223,20,546,942,712,2,79,89,0,6,3,686,313,286,194, Weapons and Explosives Offences,2373,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
